STATION CODE|LOCATIONS|STATE|TEMP|DO|pH|CONDUCTIVITY|BOD|NITRATE_N_NITRITE_N|FECAL_COLIFORM|TOTAL_COLIFORM
1394|SURYA RIVER, U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE|MAHARASHTRA|27.6|7.0|8.3|162.0|3.8|0.48|44.0|90.0
1395|SURYA RIVER AT MIDC PUMPING STN, GARVASHET, PALGHAR, THANE|MAHARASHTRA|27.5|7.0|8.3|212.0|3.6|0.44|47.0|90.0
1396|SURYA AT INTAKE OF VASAINaNVIRAR W/S SCHEME, MASVAN, PALGHAR|MAHARASHTRA|27.5|7.1|8.3|227.0|3.2|0.48|67.0|124.0
1397|TANSA RIVER NEAR ROAD BRIDGE, VILLAGE DAKEWALI, WADA, THANE|MAHARASHTRA|26.9|6.8|8.2|314.0|4.3|0.45|28.0|69.0
1398|ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA|MAHARASHTRA|25.9|6.8|7.8|151.0|3.4|0.5|601.0|740.0
1399|ULHAS AT U/S OF BADLAPUR|MAHARASHTRA|25.9|7.0|7.8|123.0|3.4|0.44|42.0|100.0
1400|ULHAS ATJAMBHUL WATER WORKS.|MAHARASHTRA|26.0|6.9|7.8|139.0|3.3|0.76|85.0|169.0
1401|VAITARNaN NEAR ROAD BRIDGE, GANDHARE VILLAGE, WADA, THANE|MAHARASHTRA|26.9|6.8|8.2|313.0|4.0|0.49|49.0|99.0
1402|VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.|MAHARASHTRA|24.8|6.7|7.8|215.0|2.5|0.83|2.0|51.0
1403|VASHISTI AT D/S OF THREE M PAPER MILLS NEAR CHIPLUN WATER INTAKE JACKWELL AT KHERDI, RATNaNGIRI. |MAHARASHTRA|26.2|6.7|7.8|204.0|2.5|0.77|2.0|68.0
1404|VASHISTI AT U/S OF POPHALI NR KONPHANSAWANE BRIDGE|MAHARASHTRA|25.3|6.9|7.7|205.0|2.2|0.93|2.0|55.0
1405|ACHENKOIL AT THUMPAMON|KERALA|26.6|7.1|6.9|72.0|0.5|0.25|278.0|641.0
1406|ACHENKOIL AT CHENNITHULA|KERALA|26.8|6.6|6.9|70.0|0.9|0.49|223.0|495.0
1407|R ANCHARAKANDY AT MERUVAMBA|KERALA|26.6|6.9|7.1|52.0|0.8|0.18|46.0|520.0
1408|R ANCHARAKANDY AT MERUVAMBA|KERALA|26.8|7.2|7.0|830.0|0.8|0.16|94.0|654.0
1409|R AYROOR AT AYROOR BRIDGE|KERALA|29.3|6.3|6.9|95.0|1.3|0.99|750.0|1325.0
1410|R BHARATHAPUZHA AT KUTTIPPURAM|KERALA|25.4|7.2|7.4|164.0|0.9|0.46|1325.0|2225.0
1411|R BHARATHAPUZHA AT PATTAMBI|KERALA|25.5|6.9|7.5|231.0|0.8|0.55|1000.0|1725.0
1412|CHALAKUDY AT PULICKALKANaNDAVU|KERALA|26.6|6.5|6.9|101.0|1.3|0.47|468.0|1127.0
1413|CHALIYAR AT KOOLIMADU, KERALA|KERALA|24.7|7.1|7.1|64.0|0.6|0.4|283.0|646.0
1414|CHALIYAR AT CHUNGAPALLY|KERALA|24.8|7.1|7.1|4600.0|0.6|0.35|229.0|538.0
1415|CHANDRAGIRI AT PADIYATHADKA|KERALA|28.0|7.5|7.2|52.0|0.6|0.15|285.0|900.0
1416|CHITTHRAPUZHA AT IRUMPANaNM|KERALA|27.4|2.0|6.8|265.0|2.4|2.3|1525.0|5425.0
1417|R CORAPUZHA AT KANaNYANKODE|KERALA|26.0|5.6|7.0|12769.0|1.2|0.41|725.0|1650.0
1418|ITHIKKARA AT AYUR, KERALA|KERALA|27.4|7.1|7.0|90.0|0.6|0.64|338.0|625.0
1419|R ITHIKKARA AT ITHIKKARA|KERALA|26.5|6.1|7.0|248.0|0.8|0.66|500.0|1150.0
1420|KADALUNDY AT THIRURANGADY|KERALA|28.4|6.0|7.0|94.0|1.1|0.13|183.0|370.0
1421|R KADALUNDI AT HAJIRAPPALLY|KERALA|28.8|6.5|7.5|76.0|0.8|0.08|275.0|585.0
1422|R KADAMBAYAR AT BRAHMAPURAM|KERALA|26.7|1.5|6.6|192.0|3.6|0.92|881.0|2978.0
1423|R KADAMBAYAR AT MANCKAKADAVU|KERALA|26.4|2.0|6.8|79.0|2.4|0.2|456.0|1275.0
1424|KALLADA AT PERUMTHOTTAM KADAVU, PUNaNLOOR, KERALA|KERALA|26.5|7.2|7.1|52.0|0.6|0.15|298.0|687.0
1425|R KALLAI AT KALLAI BRIDGE|KERALA|25.5|4.0|7.5|25964.0|1.1|0.76|945.0|1588.0
1426|KARINGODE AT KAKKADAVU|KERALA|28.0|7.2|7.3|54.0|0.9|0.25|330.0|610.0
1427|KARAMANaN AT MOONNaNTTUMUKKU|KERALA|28.0|0.8|7.1|1239.0|11.9|1.87|4250.0|11000.0
1428|R KARUVANNURR AT KARUVANNUR BRIDGE|KERALA|27.9|6.4|6.5|58.0|1.3|0.34|255.0|960.0
1429|R KAVVAI AT KUTTIYOL PALAM|KERALA|28.1|6.3|6.8|77.0|1.2|0.16|73.0|208.0
1430|R KEECHERI AT VADAKKANCHERY BRIDGE|KERALA|28.6|5.4|6.6|80.0|1.6|0.27|335.0|775.0
1431|R KORAYAR AT KANJIKODE|KERALA|25.3|5.8|7.8|666.0|1.0|0.24|993.0|1650.0
1432|R KUPPAM AT THALIPARAMBA|KERALA|28.3|6.6|7.2|12768.0|1.1|0.13|88.0|1412.0
1433|R KUPPAM AT RAYAROM|KERALA|26.1|7.7|7.2|44.0|1.0|0.28|29.0|148.0
1434|R KUTTIYADY AT  KUTTIYADY ESTATE|KERALA|24.3|7.1|7.0|27.0|0.4|0.11|73.0|218.0
1435|R MAHE AT VALAYAM, KERALA|KERALA|26.0|7.3|7.2|59.0|0.6|0.19|160.0|465.0
1436|R MAMOM AT MAMOM BRIDGE|KERALA|28.5|7.8|7.1|119.0|0.7|0.87|875.0|1725.0
1437|MANIMALA  AT KALLOOPARA,|KERALA|26.6|7.3|7.1|54.0|1.3|0.41|415.0|913.0
1438|MANIMALA AT THONDRA, KERALA|KERALA|26.8|7.0|6.6|104.0|1.5|0.49|500.0|1000.0
1439|R MANJESWAR AT BAJRAKKARA BR.|KERALA|28.0|6.0|7.2|92.0|0.7|0.38|765.0|1390.0
1440|MEENaNCHIL AT KIDANGOOR, KERALA|KERALA|26.2|6.8|6.6|48.0|0.5|0.44|1225.0|2025.0
1441|R MOGRAL AT MOGRAL BR.|KERALA|28.5|5.6|7.1|20455.0|0.6|0.58|433.0|675.0
1442|MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA|KERALA|26.5|7.0|7.0|56.0|1.1|0.43|768.0|1725.0
1443|R NEELASWARAM AT NaNMBIARKAL DAM|KERALA|29.3|6.7|6.9|2531.0|0.5|0.22|308.0|465.0
1444|R NEELASWARAM AT HOSDURG|KERALA|29.3|6.2|7.2|15362.0|0.8|0.39|830.0|1303.0
1445|R NEYYAR AT AMARAVILA, KERALA|KERALA|27.0|7.3|7.2|62.0|0.8|0.95|525.0|985.0
1446|R NEYYAR AT ARUVIPURAM|KERALA|27.3|7.6|7.2|59.0|0.6|0.65|463.0|1163.0
1447|R PALLICKAL AT NELLIMUKAL|KERALA|27.9|6.4|6.8|83.0|0.5|0.42|175.0|575.0
1448|PAMBA AT CHENGANNUR, KERALA|KERALA|27.8|7.0|6.6|50.0|0.6|0.75|295.0|578.0
1449|PAMBA AT THAKAZHY, KERALA|KERALA|27.8|6.7|6.8|76.0|1.2|1.21|310.0|625.0
1450|PAMBA DOWN, KERALA|KERALA|28.3|6.7|6.6|64.0|0.9|1.35|428.0|838.0
1451|PERIYAR NEAR ALWAYENaNELOOR|KERALA|27.5|5.6|6.9|943.0|1.5|0.4|655.0|1925.0
1452|PERIYAR AT KALADY, KERALA|KERALA|26.3|7.4|7.0|38.0|0.9|0.26|386.0|1196.0
1453|PERIYAR AT SEWAGE DISCHARGE POINT, KERALA|KERALA|27.0|6.7|6.9|43.0|1.0|0.3|1043.0|2750.0
1454|RIVER PERIYAR AT MUPPATHADAM|KERALA|27.4|7.1|7.3|48.0|1.5|0.36|595.0|1775.0
1455|RIVER PERIYAR AT PATHALAM|KERALA|27.0|6.2|6.8|309.0|1.6|0.39|1129.0|2725.0
1456|R PERIYAR AT KALAMASSERY|KERALA|27.4|5.2|6.8|61.0|1.8|0.33|1123.0|2650.0
1457|R PERIYAR AT PURAPPALLIKAVU|KERALA|27.3|6.8|6.9|995.0|1.1|0.24|349.0|1258.0
1458|R PERUVAMBA AT CHANDAPPURA|KERALA|27.0|6.8|6.9|52.0|0.9|0.45|39.0|198.0
1459|R PULLUR AT PULLUR BR.|KERALA|27.8|6.2|6.6|44.0|0.7|0.21|715.0|1630.0
1460|R PUZHACKAL AT PUZHACKAL BRIDGE|KERALA|28.4|4.5|6.5|77.0|1.1|0.34|400.0|2675.0
1461|R RAMAPURAM AT RAMAPURAM BRIDGE|KERALA|28.8|4.0|7.0|19279.0|0.9|0.03|98.0|233.0
1462|R SHRIYA AT ANGADIMOGARU|KERALA|28.8|7.0|7.4|69.0|1.0|0.12|230.0|660.0
1463|R THALLASSERY AT PATHIPPALAM|KERALA|25.9|6.5|6.8|58.0|0.5|0.24|303.0|1026.0
1464|R THIRUR AT THALAKKADATHUR BRIDGE|KERALA|28.0|4.6|6.9|98.0|0.6|0.11|168.0|348.0
1465|R UPPALA AT  UPPALA BR.|KERALA|28.5|6.6|7.3|12327.0|0.6|0.71|1326.0|2210.0
1466|VAMANaNPURAM, KERALA|KERALA|28.8|7.1|7.0|51.0|1.0|0.78|750.0|1700.0
1467|NaNGAVALLI AT THOTAPALLI REGULATOR, A.P.|ANDHRA PRADESH|27.6|6.2|7.5|371.0|1.1|1.62|3.0|528.0
1468|RIVER VAMSHADHARA, KALINGAPATNaNM,VIZIANaNGARAM|ANDHRA PRADESH|27.6|6.2|7.7|316.0|1.3|2.41|3.0|312.0
1469|KALI AT D/S WEST COAST PAPER MILL, KARNaNTAKA|KARNaNTAKA|28.3|7.3|7.1|241.0|2.9|1.17|100.0|185.0
1470|KALI AT U/S OF WCPM, DANDELI, KARNaNTAKA|KARNaNTAKA|27.5|7.7|7.4|121.0|1.4|0.64|378.0|1255.0
1471|KUMARADHARA NaN U/S OF UPPINaNGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI|KARNaNTAKA|30.5|6.5|7.3|64.0|1.0|2.6|236.0|420.0
1472|NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT|KARNaNTAKA|29.5|6.9|7.4|57.0|1.0|1.28|46.0|409.0
1473|BUDHABALANGA, D/S OF BARIPADA TOWN|ORISSA|22.3|7.5|8.0|211.0|1.9|0.39|3005.0|6858.0
1474|BUDHABALANGA, D/S OF BARIPADA TOWN|ORISSA|22.3|7.2|8.0|263.0|3.7|0.63|6625.0|14725.0
1475|RIVER KERANDI(INTAKE WELL OF NaNLCO REFINaNRY, HAL, SUNaNBEDA)|ORISSA|25.0|7.0|7.6|111.0|1.6|0.67|1081.0|2743.0
1476|NaNGAVALLI AT PENTA U/S, JAYKAYPUR TOWN|ORISSA|25.9|7.5|7.9|205.0|1.5|1.0|1615.0|3542.0
1477|NaNGAVALLI AT JAYKAYPUR D/S, ORISSA|ORISSA|25.9|7.1|7.7|283.0|2.3|1.73|2882.0|6692.0
1478|NaNGAVALLI AT RAYAGADA D/S, ORISSA|ORISSA|24.8|7.4|8.0|263.0|1.7|0.65|3113.0|6617.0
1479|RUSHIKULYA AT GANJAM U/S, ORISSA|ORISSA|27.5|8.1|8.0|300.0|2.3|0.45|2272.0|4569.0
1480|RUSHIKULYA AT GANJAM D/S, ORISSA|ORISSA|28.0|7.8|8.0|13103.0|2.1|0.59|277.0|739.0
1481|VANSADHARA AT MUNIGUDA (D/S OF M/S VEDANTAALUMINaN PROJECT)|ORISSA|25.0|7.4|8.0|207.0|1.5|0.53|1356.0|2872.0
1482|VANSADHARA AT GUNUPUR (INTERSTATE BOUNDRY)|ORISSA|25.8|7.2|8.0|198.0|1.4|0.57|677.0|1850.0
1488|PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNaNDU|TAMIL NaNDU|28.4|6.3|7.6|830.0|1.8|0.24|738.0|2020.0
1491|GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB|PUNJAB|24.8|5.8|7.2|732.0|8.5|3.83|1089.0|4838.0
1492|GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB|PUNJAB|24.0|5.6|7.4|1322.0|15.3|15.0|16750.0|41500.0
1493|GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB|PUNJAB|25.0|5.4|7.3|809.0|10.0|4.2|4278.0|8975.0
1494|GHAGGAR AT RATANHERI, D/S OF PATIALA NaNDI (AFTER CONFL.), PUNJAB|PUNJAB|23.3|5.7|7.3|1103.0|14.3|13.75|20250.0|52500.0
1495|GHAGGAR AT D/S CHHATBIR|PUNJAB|25.8|5.7|7.5|906.0|24.0|14.18|7863.0|17625.0
1496|GHAGGAR AT U/S DHAKANSU NaNLLAH, PUNJAB|PUNJAB|25.8|3.5|7.4|1064.0|20.0|13.2|8000.0|14500.0
1497|GHAGGAR AT D/S DHAKANSU NaNLLAH, PUNJAB|PUNJAB|25.8|3.2|7.6|1197.0|27.3|19.2|20250.0|40250.0
1498|GHAGGAR AT D/S JHARMAL NaNDI|PUNJAB|26.0|4.7|7.3|1383.0|32.8|16.4|14388.0|42875.0
1499|GHAGGAR AT U/S JHARMAL NaNDI|PUNJAB|26.0|4.8|7.4|1063.0|16.0|5.03|3138.0|8025.0
1500|GHAGGAR AT MOONaNK, PUNJAB|PUNJAB|24.4|5.3|7.5|1532.0|18.3|15.8|27000.0|63500.0
1501|GHAGGAR AT D/S SARDULGARH|PUNJAB|23.4|5.6|7.5|1269.0|34.5|12.15|22000.0|60000.0
1502|GHAGGAR AT U/S SARDULGARH|PUNJAB|24.3|5.4|7.4|1194.0|22.0|8.3|10000.0|35000.0
1506|GAGGAR RIVER WHEN ENTERING IN RAJASTHAN FROM HARYANaN NEAR RD NO. 629, RAJASTHAN|RAJASTHAN|28.0|4.8|7.9|650.0|3.2|0.68|6.0|62.0
1507|GAGGAR RIVER D/S HANUMANGARH NEAR 2 KNJ NaNI ABADI, MAKKASR|RAJASTHAN|32.0|5.0|7.3|390.0|2.8|0.14|4.0|20.0
1508|RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.|HIMACHAL PRADESH|21.4|8.3|7.6|334.0|1.0|0.49|9.0|16.0
1509|MARKANDA U/S KALA AMB|HIMACHAL PRADESH|22.3|8.2|7.7|316.0|1.2|0.48|11.0|20.0
1511|MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANaN|HIMACHAL PRADESH|22.8|8.3|7.6|304.0|1.2|0.51|12.0|20.0
1512|RIVER SUKHANaN AT PARWANOO, DISTT. SOLAN, H.P.|HIMACHAL PRADESH|21.8|5.5|7.6|743.0|7.6|1.02|81.0|166.0
1513|RIVER BANDI AT HEMAWAS DAM, PALI, RAJASTHAN|RAJASTHAN|26.9|5.1|7.8|657.0|1.7|0.26|6.0|23.0
1551|GANOL RIVER TURA, MEGHALAYA|MEGHALAYA|24.4|7.8|7.2|139.0|1.9|0.56|263.0|359.0
1552|KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA|MEGHALAYA|21.8|6.5|3.1|489.0|6.1|0.52|32.0|47.0
1553|MYNTDU RIVER JOWAI, MEGHALAYA|MEGHALAYA|20.8|7.3|7.0|162.0|2.2|0.69|2085.0|2633.0
1554|SIMSANG RIVER WILLIAMNaNGAR|MEGHALAYA|25.2|7.8|7.1|136.0|1.9|0.52|303.0|409.0
1555|UMTREW AT BYRNIHAT EAST|MEGHALAYA|24.0|7.7|7.1|205.0|7.0|0.84|303.0|461.0
1556|TLAWNG UPSTREAM AIZAWL|MIZORAM|23.4|8.1|7.1|267.0|1.0|0.11|2.0|12.0
1557|TLAWNG DOWNSTREAM AIZAWL|MIZORAM|23.4|8.0|7.0|278.0|1.1|0.11|3.0|18.0
1558|TUIRIAL UPPER CATCHMENT|MIZORAM|23.2|6.9|7.2|268.0|1.1|0.11|6.0|37.0
1559|TUIRIAL LOWER CATCHMENT|MIZORAM|23.3|6.8|7.1|286.0|1.3|0.11|8.0|29.0
1561|GUMTI AT D/S SOUTH TRIPURA|TRIPURA|28.6|6.3|8.0|164.0|3.4|0.3|380.0|528.0
1562|CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA|TRIPURA|28.5|6.6|7.9|196.0|4.4|0.8|425.0|648.0
1563|DAMANGANGA AT ZARI CAUSE WAY BRIDGE, DAMAN |DAMAN & DIU|29.9|5.6|7.5|15608.0|25.0|18.73|5.0|5.0
1571|BALEHWAR KHADI AT N.H. NO. 8|GUJARAT|26.0|5.1|8.1|533.0|3.7|0.45|3900.0|7500.0
1572|RIVER PURNaN ON BRIDGE AT SURATNaNNaNVSARI HIGHWAY|GUJARAT|27.0|7.1|8.0|555.0|2.0|0.35|7500.0|15000.0
1573|RIVER KAVERI ON BRIDGE AT BILLIMORANaNVALSAD ROAD|GUJARAT|27.0|6.8|8.2|26600.0|3.1|0.62|9000.0|23000.0
1574|RIVER DHADAR AT KOTHADA|GUJARAT|29.3|8.1|7.6|938.0|8.6|0.4|22.0|108.0
1575|AMBIKA AT BILIMORA, |GUJARAT|28.4|6.2|7.8|7778.0|2.7|0.26|2880.0|6581.0
1577|MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, |GUJARAT|28.3|3.2|7.7|885.0|6.3|0.51|3900.0|9575.0
1743|SIMSANG RIVER WILLIAMNaNGAR|MIZORAM|25.0|8.23|7.38|143.0|1.55|3.55|255.0|360.0
1749|GUMTI AT D/S SOUTH TRIPURA|tripura|28.0|6.2|7.7|176.0|3.5|0.2|532.0|592.0
1750|CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA|tripura|29.0|6.3|8.0|198.0|4.2|0.3|524.0|686.0
